Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
1/1/2007;05:38:00;2.376;0.000;240.610;9.800;0.000;0.000;0.000
1/1/2007;05:39:00;2.380;0.000;240.820;9.800;0.000;0.000;0.000
1/1/2007;05:40:00;2.390;0.000;241.410;9.800;0.000;0.000;0.000
1/1/2007;05:41:00;2.392;0.000;241.510;9.800;0.000;0.000;0.000
1/1/2007;05:42:00;2.396;0.000;241.730;9.800;0.000;0.000;0.000
1/1/2007;05:43:00;2.416;0.000;242.750;9.800;0.000;0.000;0.000
1/1/2007;05:44:00;2.408;0.000;242.300;9.800;0.000;0.000;0.000
1/1/2007;05:45:00;2.400;0.000;241.910;9.800;0.000;0.000;0.000
1/1/2007;05:46:00;2.398;0.000;241.820;9.800;0.000;0.000;0.000
1/1/2007;05:47:00;2.396;0.000;241.700;9.800;0.000;0.000;0.000
1/1/2007;05:48:00;2.400;0.000;241.880;9.800;0.000;0.000;0.000
1/1/2007;05:49:00;2.422;0.000;243.070;9.800;0.000;0.000;0.000
1/1/2007;05:50:00;2.422;0.000;243.110;9.800;0.000;0.000;0.000
1/1/2007;05:51:00;2.416;0.000;242.780;9.800;0.000;0.000;0.000
1/1/2007;05:52:00;2.400;0.000;241.900;9.800;0.000;0.000;0.000
1/1/2007;05:53:00;2.392;0.000;241.470;9.800;0.000;0.000;0.000
1/1/2007;05:54:00;2.380;0.000;240.890;9.800;0.000;0.000;0.000
1/1/2007;05:55:00;2.372;0.000;240.410;9.800;0.000;0.000;0.000
1/1/2007;05:56:00;2.372;0.000;240.410;9.800;0.000;0.000;0.000
1/1/2007;05:57:00;2.364;0.000;239.970;9.800;0.000;0.000;0.000
1/1/2007;05:58:00;2.380;0.000;240.840;9.800;0.000;0.000;0.000
1/1/2007;05:59:00;2.390;0.000;241.310;9.800;0.000;0.000;0.000
1/1/2007;06:00:00;2.460;0.064;241.130;10.200;0.000;0.000;0.000
1/1/2007;06:01:00;2.502;0.130;241.260;10.400;0.000;0.000;0.000
1/1/2007;06:02:00;2.496;0.128;241.140;10.200;0.000;0.000;0.000
1/1/2007;06:03:00;2.490;0.128;240.980;10.200;0.000;0.000;0.000
1/1/2007;06:04:00;2.482;0.126;240.680;10.200;0.000;0.000;0.000
1/1/2007;06:05:00;2.538;0.190;240.250;10.600;0.000;0.000;0.000
1/1/2007;06:06:00;2.544;0.228;240.220;10.600;0.000;0.000;0.000
1/1/2007;06:07:00;2.546;0.228;240.360;10.600;0.000;0.000;0.000
1/1/2007;06:08:00;2.550;0.230;240.630;10.600;0.000;0.000;0.000
1/1/2007;06:09:00;2.548;0.230;240.650;10.600;0.000;0.000;0.000
1/1/2007;06:10:00;2.544;0.230;240.670;10.600;0.000;0.000;0.000
1/1/2007;06:11:00;2.548;0.232;240.900;10.600;0.000;0.000;0.000
1/1/2007;06:12:00;2.546;0.230;240.800;10.600;0.000;0.000;0.000
1/1/2007;06:13:00;2.508;0.182;240.650;10.400;0.000;0.000;0.000
1/1/2007;06:14:00;2.382;0.000;240.530;9.800;0.000;0.000;0.000
1/1/2007;06:15:00;2.374;0.000;240.240;9.800;0.000;0.000;0.000
1/1/2007;06:16:00;2.378;0.000;240.480;9.800;0.000;0.000;0.000
1/1/2007;06:17:00;2.378;0.000;240.520;9.800;0.000;0.000;0.000
1/1/2007;06:18:00;2.392;0.000;241.320;9.800;0.000;0.000;0.000
1/1/2007;06:19:00;2.410;0.000;242.290;9.800;0.000;0.000;0.000
1/1/2007;06:20:00;2.404;0.000;241.990;9.800;0.000;0.000;0.000
1/1/2007;06:21:00;2.402;0.000;241.850;9.800;0.000;0.000;0.000
1/1/2007;06:22:00;2.400;0.000;241.690;9.800;0.000;0.000;0.000
1/1/2007;06:23:00;2.392;0.000;241.240;9.800;0.000;0.000;0.000
1/1/2007;06:24:00;2.394;0.000;241.410;9.800;0.000;0.000;0.000
1/1/2007;06:25:00;2.378;0.000;240.520;9.800;0.000;0.000;0.000
1/1/2007;06:26:00;2.384;0.000;240.930;9.800;0.000;0.000;0.000
1/1/2007;06:27:00;2.388;0.000;241.080;9.800;0.000;0.000;0.000
1/1/2007;06:28:00;2.392;0.000;241.330;9.800;0.000;0.000;0.000
1/1/2007;06:29:00;2.392;0.000;241.310;9.800;0.000;0.000;0.000
1/1/2007;06:30:00;2.402;0.000;241.870;9.800;0.000;0.000;0.000
1/1/2007;06:31:00;2.404;0.000;241.980;9.800;0.000;0.000;0.000
1/1/2007;06:32:00;2.406;0.000;242.150;9.800;0.000;0.000;0.000
1/1/2007;06:33:00;2.400;0.000;241.820;9.800;0.000;0.000;0.000
1/1/2007;06:34:00;2.406;0.000;242.030;9.800;0.000;0.000;0.000
1/1/2007;06:35:00;2.408;0.000;242.180;9.800;0.000;0.000;0.000
1/1/2007;06:36:00;2.392;0.000;241.290;9.800;0.000;0.000;0.000
1/1/2007;06:37:00;2.406;0.000;241.050;10.000;0.000;0.000;0.000
1/1/2007;06:38:00;2.480;0.122;240.220;10.200;0.000;0.000;0.000
1/1/2007;06:39:00;2.474;0.122;240.170;10.200;0.000;0.000;0.000
1/1/2007;06:40:00;2.484;0.124;240.830;10.200;0.000;0.000;0.000
1/1/2007;06:41:00;2.490;0.128;241.190;10.200;0.000;0.000;0.000
1/1/2007;06:42:00;2.498;0.130;241.680;10.200;0.000;0.000;0.000
1/1/2007;06:43:00;2.502;0.132;242.040;10.200;0.000;0.000;0.000
1/1/2007;06:44:00;2.510;0.134;242.480;10.200;0.000;0.000;0.000
1/1/2007;06:45:00;2.500;0.132;242.080;10.200;0.000;0.000;0.000
1/1/2007;06:46:00;2.492;0.130;241.670;10.200;0.000;0.000;0.000
1/1/2007;06:47:00;2.560;0.224;240.640;10.600;0.000;0.000;0.000
1/1/2007;06:48:00;2.538;0.226;240.240;10.600;0.000;0.000;0.000
1/1/2007;06:49:00;2.534;0.224;240.070;10.600;0.000;0.000;0.000
1/1/2007;06:50:00;2.540;0.226;240.440;10.600;0.000;0.000;0.000
1/1/2007;06:51:00;2.516;0.184;240.760;10.400;0.000;0.000;0.000
1/1/2007;06:52:00;2.478;0.102;242.160;10.200;0.000;0.000;0.000
1/1/2007;06:53:00;2.484;0.102;242.550;10.200;0.000;0.000;0.000
1/1/2007;06:54:00;2.476;0.102;242.210;10.200;0.000;0.000;0.000
1/1/2007;06:55:00;2.444;0.068;241.540;10.000;0.000;0.000;0.000
1/1/2007;06:56:00;2.394;0.000;241.540;9.800;0.000;0.000;0.000
1/1/2007;06:57:00;2.396;0.000;241.650;9.800;0.000;0.000;0.000
1/1/2007;06:58:00;2.396;0.000;241.730;9.800;0.000;0.000;0.000
1/1/2007;06:59:00;2.396;0.000;242.000;9.800;0.000;0.000;0.000
1/1/2007;07:00:00;2.396;0.000;242.030;9.800;0.000;0.000;0.000
1/1/2007;07:01:00;2.388;0.000;241.400;9.800;0.000;0.000;0.000
1/1/2007;07:02:00;2.390;0.000;241.300;9.800;0.000;0.000;0.000
1/1/2007;07:03:00;2.386;0.000;241.110;9.800;0.000;0.000;0.000
1/1/2007;07:04:00;2.374;0.000;240.740;9.800;0.000;0.000;0.000
1/1/2007;07:05:00;2.362;0.000;240.180;9.800;0.000;0.000;0.000
1/1/2007;07:06:00;2.362;0.000;240.090;9.800;0.000;0.000;0.000
1/1/2007;07:07:00;2.376;0.000;240.580;9.800;0.000;0.000;0.000
1/1/2007;07:08:00;2.362;0.000;239.820;9.800;0.000;0.000;0.000
1/1/2007;07:09:00;2.364;0.000;239.990;9.800;0.000;0.000;0.000
1/1/2007;07:10:00;2.366;0.000;240.380;9.800;0.000;0.000;0.000
1/1/2007;07:11:00;2.360;0.000;240.060;9.800;0.000;0.000;0.000
1/1/2007;07:12:00;2.362;0.000;239.800;9.800;0.000;0.000;0.000
1/1/2007;07:13:00;2.368;0.000;240.190;9.800;0.000;0.000;0.000
1/1/2007;07:14:00;2.378;0.000;240.710;9.800;0.000;0.000;0.000
1/1/2007;07:15:00;2.488;0.116;240.780;10.200;0.000;0.000;0.000
1/1/2007;07:16:00;2.478;0.124;240.690;10.200;0.000;0.000;0.000
1/1/2007;07:17:00;2.482;0.124;240.860;10.200;0.000;0.000;0.000
1/1/2007;07:18:00;2.476;0.124;240.530;10.200;0.000;0.000;0.000
1/1/2007;07:19:00;2.466;0.122;240.120;10.200;0.000;0.000;0.000
1/1/2007;07:20:00;2.458;0.120;240.030;10.200;0.000;0.000;0.000
1/1/2007;07:21:00;2.464;0.122;240.420;10.200;0.000;0.000;0.000
1/1/2007;07:22:00;2.468;0.124;240.710;10.200;0.000;0.000;0.000
1/1/2007;07:23:00;2.470;0.126;240.870;10.200;0.000;0.000;0.000
1/1/2007;07:24:00;2.472;0.124;240.660;10.200;0.000;0.000;0.000
1/1/2007;07:25:00;2.474;0.126;240.840;10.200;0.000;0.000;0.000
1/1/2007;07:26:00;2.460;0.122;240.070;10.200;0.000;0.000;0.000
1/1/2007;07:27:00;2.444;0.116;239.260;10.200;0.000;0.000;0.000
1/1/2007;07:28:00;2.496;0.172;239.060;10.400;0.000;0.000;0.000
1/1/2007;07:29:00;2.448;0.122;239.100;10.200;0.000;0.000;0.000
1/1/2007;07:30:00;2.422;0.088;239.220;10.000;0.000;0.000;0.000
1/1/2007;07:31:00;2.430;0.090;239.890;10.000;0.000;0.000;0.000
1/1/2007;07:32:00;2.432;0.090;239.950;10.000;0.000;0.000;0.000
1/1/2007;07:33:00;2.430;0.090;239.950;10.000;0.000;0.000;0.000
1/1/2007;07:34:00;2.476;0.138;239.880;10.200;0.000;0.000;0.000
1/1/2007;07:35:00;2.502;0.210;239.590;10.400;0.000;1.000;0.000
1/1/2007;07:36:00;2.508;0.212;239.990;10.400;0.000;1.000;0.000
1/1/2007;07:37:00;2.468;0.150;240.100;10.200;0.000;2.000;0.000
1/1/2007;07:38:00;2.440;0.110;240.010;10.000;0.000;1.000;0.000
1/1/2007;07:39:00;2.442;0.110;240.070;10.000;0.000;1.000;0.000
1/1/2007;07:40:00;2.450;0.112;240.530;10.200;0.000;2.000;0.000
1/1/2007;07:41:00;2.458;0.114;240.880;10.200;0.000;1.000;0.000
1/1/2007;07:42:00;2.468;0.116;241.440;10.200;0.000;2.000;0.000
1/1/2007;07:43:00;2.444;0.110;240.250;10.200;0.000;1.000;0.000
1/1/2007;07:44:00;2.444;0.110;240.270;10.200;0.000;1.000;0.000
1/1/2007;07:45:00;2.442;0.110;240.070;10.000;0.000;2.000;0.000
1/1/2007;07:46:00;2.448;0.112;240.510;10.200;0.000;1.000;0.000
1/1/2007;07:47:00;2.438;0.110;240.040;10.000;0.000;2.000;0.000
1/1/2007;07:48:00;2.432;0.108;239.660;10.000;0.000;1.000;0.000
1/1/2007;07:49:00;2.448;0.112;240.620;10.200;0.000;1.000;0.000
1/1/2007;07:50:00;2.446;0.112;240.520;10.000;0.000;1.000;0.000
1/1/2007;07:51:00;2.450;0.114;240.900;10.200;0.000;2.000;0.000
1/1/2007;07:52:00;2.530;0.200;240.800;10.400;0.000;1.000;0.000
1/1/2007;07:53:00;2.554;0.246;240.740;10.600;0.000;1.000;0.000
1/1/2007;07:54:00;2.536;0.242;240.060;10.600;0.000;2.000;0.000
1/1/2007;07:55:00;2.538;0.244;240.240;10.600;0.000;1.000;0.000
1/1/2007;07:56:00;2.536;0.242;240.230;10.600;0.000;1.000;0.000
1/1/2007;07:57:00;2.534;0.244;240.300;10.600;0.000;1.000;0.000
1/1/2007;07:58:00;2.522;0.240;239.740;10.400;0.000;1.000;0.000
1/1/2007;07:59:00;2.526;0.242;240.020;10.400;0.000;2.000;0.000
1/1/2007;08:00:00;2.532;0.244;240.440;10.400;0.000;1.000;0.000
1/1/2007;08:01:00;2.528;0.242;240.270;10.400;0.000;1.000;0.000
1/1/2007;08:02:00;2.510;0.204;240.600;10.400;0.000;1.000;0.000
1/1/2007;08:03:00;2.474;0.126;241.130;10.200;0.000;0.000;0.000
1/1/2007;08:04:00;2.462;0.122;240.560;10.200;0.000;0.000;0.000
1/1/2007;08:05:00;2.460;0.122;240.450;10.200;0.000;0.000;0.000
1/1/2007;08:06:00;2.448;0.100;240.670;10.200;0.000;0.000;0.000
1/1/2007;08:07:00;2.374;0.000;240.690;9.800;0.000;0.000;0.000
1/1/2007;08:08:00;2.380;0.000;241.020;9.800;0.000;0.000;0.000
1/1/2007;08:09:00;2.452;0.080;240.550;10.200;0.000;0.000;0.000
1/1/2007;08:10:00;2.454;0.096;241.040;10.200;0.000;0.000;0.000
1/1/2007;08:11:00;2.448;0.094;240.700;10.000;0.000;0.000;0.000
1/1/2007;08:12:00;2.450;0.094;240.820;10.000;0.000;0.000;0.000
1/1/2007;08:13:00;2.448;0.094;240.700;10.000;0.000;0.000;0.000
1/1/2007;08:14:00;2.450;0.096;240.890;10.000;0.000;0.000;0.000
1/1/2007;08:15:00;2.456;0.098;241.330;10.200;0.000;0.000;0.000
1/1/2007;08:16:00;2.444;0.094;240.720;10.000;0.000;0.000;0.000
1/1/2007;08:17:00;2.438;0.094;240.490;10.000;0.000;0.000;0.000
1/1/2007;08:18:00;2.372;0.000;240.590;9.800;0.000;0.000;0.000
1/1/2007;08:19:00;2.366;0.000;240.270;9.800;0.000;0.000;0.000
1/1/2007;08:20:00;2.362;0.000;240.050;9.800;0.000;0.000;0.000
1/1/2007;08:21:00;2.364;0.000;240.170;9.800;0.000;0.000;0.000
1/1/2007;08:22:00;2.376;0.000;240.780;9.800;0.000;0.000;0.000
1/1/2007;08:23:00;2.394;0.000;241.750;9.800;0.000;0.000;0.000
1/1/2007;08:24:00;2.392;0.000;241.700;9.800;0.000;0.000;0.000
1/1/2007;08:25:00;2.398;0.000;241.970;9.800;0.000;0.000;0.000
1/1/2007;08:26:00;2.400;0.000;242.130;9.800;0.000;0.000;0.000
1/1/2007;08:27:00;2.388;0.000;241.510;9.800;0.000;0.000;0.000
1/1/2007;08:28:00;2.400;0.000;242.080;9.800;0.000;0.000;0.000
1/1/2007;08:29:00;2.422;0.000;242.190;10.000;0.000;0.000;0.000
1/1/2007;08:30:00;2.490;0.126;241.120;10.200;0.000;0.000;0.000
1/1/2007;08:31:00;2.476;0.124;240.550;10.200;0.000;0.000;0.000
1/1/2007;08:32:00;2.480;0.124;240.840;10.200;0.000;0.000;0.000
1/1/2007;08:33:00;2.478;0.124;240.830;10.200;0.000;0.000;0.000
1/1/2007;08:34:00;2.488;0.128;241.440;10.200;0.000;0.000;0.000
1/1/2007;08:35:00;2.484;0.128;241.350;10.200;0.000;0.000;0.000
1/1/2007;08:36:00;2.492;0.130;241.800;10.200;0.000;0.000;0.000
1/1/2007;08:37:00;2.494;0.130;242.000;10.200;0.000;0.000;0.000
1/1/2007;08:38:00;2.484;0.128;241.530;10.200;0.000;0.000;0.000
1/1/2007;08:39:00;2.472;0.126;240.960;10.200;0.000;0.000;0.000
1/1/2007;08:40:00;2.466;0.124;240.700;10.200;0.000;0.000;0.000
1/1/2007;08:41:00;2.470;0.126;240.890;10.200;0.000;0.000;0.000
1/1/2007;08:42:00;2.476;0.126;241.250;10.200;0.000;0.000;0.000
1/1/2007;08:43:00;2.482;0.128;241.530;10.200;0.000;0.000;0.000
1/1/2007;08:44:00;2.436;0.062;241.550;10.000;0.000;0.000;0.000
1/1/2007;08:45:00;2.392;0.000;241.620;9.800;0.000;0.000;0.000
1/1/2007;08:46:00;2.388;0.000;241.420;9.800;0.000;0.000;0.000
1/1/2007;08:47:00;2.388;0.000;241.420;9.800;0.000;0.000;0.000
1/1/2007;08:48:00;2.394;0.000;241.750;9.800;0.000;0.000;0.000
1/1/2007;08:49:00;2.472;0.078;241.910;10.200;0.000;0.000;0.000
1/1/2007;08:50:00;2.474;0.102;242.130;10.200;0.000;0.000;0.000
1/1/2007;08:51:00;2.470;0.100;241.870;10.200;0.000;0.000;0.000
1/1/2007;08:52:00;2.454;0.096;241.060;10.200;0.000;0.000;0.000
1/1/2007;08:53:00;2.458;0.098;241.240;10.200;0.000;0.000;0.000
1/1/2007;08:54:00;2.458;0.098;241.270;10.200;0.000;0.000;0.000
1/1/2007;08:55:00;2.450;0.096;240.930;10.000;0.000;0.000;0.000
1/1/2007;08:56:00;2.454;0.098;241.190;10.000;0.000;0.000;0.000
1/1/2007;08:57:00;2.454;0.086;241.410;10.000;0.000;0.000;0.000
1/1/2007;08:58:00;2.394;0.000;241.380;9.800;0.000;0.000;0.000
1/1/2007;08:59:00;2.394;0.000;241.390;9.800;0.000;0.000;0.000
1/1/2007;09:00:00;2.384;0.000;240.980;9.800;0.000;0.000;0.000
1/1/2007;09:01:00;2.370;0.000;240.470;9.800;0.000;0.000;0.000
1/1/2007;09:02:00;2.368;0.000;240.370;9.800;0.000;0.000;0.000
1/1/2007;09:03:00;2.362;0.000;240.040;9.800;0.000;0.000;0.000
1/1/2007;09:04:00;2.364;0.000;240.150;9.800;0.000;0.000;0.000
1/1/2007;09:05:00;2.362;0.000;240.060;9.800;0.000;0.000;0.000
1/1/2007;09:06:00;2.364;0.000;240.220;9.800;0.000;0.000;0.000
1/1/2007;09:07:00;2.388;0.000;239.760;9.800;0.000;0.000;0.000
1/1/2007;09:08:00;2.456;0.118;239.230;10.200;0.000;0.000;0.000
1/1/2007;09:09:00;2.444;0.116;238.800;10.200;0.000;0.000;0.000
1/1/2007;09:10:00;2.450;0.118;239.300;10.200;0.000;0.000;0.000
1/1/2007;09:11:00;2.460;0.122;239.930;10.200;0.000;0.000;0.000
1/1/2007;09:12:00;2.468;0.122;239.980;10.200;0.000;0.000;0.000
1/1/2007;09:13:00;2.464;0.122;239.950;10.200;0.000;0.000;0.000
1/1/2007;09:14:00;2.464;0.122;240.000;10.200;0.000;0.000;0.000
1/1/2007;09:15:00;2.456;0.122;239.720;10.200;0.000;0.000;0.000
1/1/2007;09:16:00;2.440;0.118;238.890;10.200;0.000;0.000;0.000
1/1/2007;09:17:00;2.448;0.120;239.390;10.200;0.000;0.000;0.000
1/1/2007;09:18:00;2.460;0.122;240.030;10.200;0.000;0.000;0.000
1/1/2007;09:19:00;3.504;0.110;238.520;14.600;0.000;0.000;16.000
1/1/2007;09:20:00;3.502;0.108;238.120;14.600;0.000;0.000;18.000
1/1/2007;09:21:00;3.498;0.108;238.410;14.600;0.000;0.000;18.000
1/1/2007;09:22:00;3.406;0.000;238.190;14.200;0.000;0.000;17.000
1/1/2007;09:23:00;3.398;0.000;238.600;14.200;0.000;0.000;18.000
1/1/2007;09:24:00;3.380;0.000;238.070;14.200;0.000;0.000;17.000
1/1/2007;09:25:00;3.390;0.000;238.510;14.200;0.000;0.000;18.000
1/1/2007;09:26:00;3.406;0.000;239.110;14.200;0.000;0.000;17.000
1/1/2007;09:27:00;3.442;0.000;240.200;14.200;0.000;0.000;18.000
1/1/2007;09:28:00;3.444;0.000;240.270;14.200;0.000;0.000;18.000
1/1/2007;09:29:00;3.504;0.066;239.720;14.600;0.000;0.000;18.000
1/1/2007;09:30:00;3.506;0.086;239.950;14.600;0.000;0.000;17.000
1/1/2007;09:31:00;3.500;0.086;239.740;14.600;0.000;0.000;18.000
1/1/2007;09:32:00;3.498;0.086;239.730;14.600;0.000;0.000;17.000
1/1/2007;09:33:00;3.512;0.088;240.190;14.600;0.000;0.000;18.000
1/1/2007;09:34:00;3.514;0.088;240.370;14.600;0.000;0.000;18.000
1/1/2007;09:35:00;3.510;0.088;240.250;14.600;0.000;0.000;17.000
1/1/2007;09:36:00;3.522;0.090;240.730;14.600;0.000;0.000;18.000
1/1/2007;09:37:00;3.506;0.072;240.790;14.400;0.000;0.000;18.000
1/1/2007;09:38:00;3.434;0.000;240.280;14.200;0.000;0.000;18.000
1/1/2007;09:39:00;3.440;0.000;240.540;14.200;0.000;0.000;17.000
1/1/2007;09:40:00;3.442;0.000;240.640;14.200;0.000;0.000;18.000
1/1/2007;09:41:00;3.458;0.000;241.240;14.200;0.000;0.000;18.000
1/1/2007;09:42:00;3.456;0.000;240.870;14.200;0.000;0.000;18.000
1/1/2007;09:43:00;3.452;0.000;240.740;14.200;0.000;0.000;17.000
1/1/2007;09:44:00;3.458;0.000;240.960;14.200;0.000;0.000;18.000
1/1/2007;09:45:00;3.500;0.054;240.020;14.600;0.000;0.000;18.000
1/1/2007;09:46:00;3.538;0.116;239.920;14.600;0.000;0.000;18.000
1/1/2007;09:47:00;3.540;0.118;240.140;14.600;0.000;0.000;17.000
1/1/2007;09:48:00;3.526;0.114;239.720;14.600;0.000;0.000;18.000
1/1/2007;09:49:00;3.542;0.118;240.340;14.600;0.000;0.000;17.000
1/1/2007;09:50:00;3.558;0.122;240.970;14.600;0.000;0.000;18.000
1/1/2007;09:51:00;3.542;0.120;240.730;14.600;0.000;0.000;18.000
1/1/2007;09:52:00;3.528;0.118;240.250;14.600;0.000;0.000;18.000
1/1/2007;09:53:00;3.512;0.114;239.760;14.600;0.000;0.000;17.000
1/1/2007;09:54:00;3.502;0.114;239.410;14.600;0.000;0.000;18.000
1/1/2007;09:55:00;3.490;0.112;238.970;14.600;0.000;0.000;17.000
1/1/2007;09:56:00;3.486;0.110;238.850;14.600;0.000;0.000;18.000
1/1/2007;09:57:00;3.468;0.106;237.980;14.400;0.000;0.000;17.000
1/1/2007;09:58:00;3.482;0.110;238.490;14.600;0.000;0.000;18.000
1/1/2007;09:59:00;3.500;0.112;239.170;14.600;0.000;0.000;17.000
1/1/2007;10:00:00;3.480;0.048;239.620;14.400;0.000;0.000;18.000
1/1/2007;10:01:00;3.498;0.102;239.480;14.600;0.000;1.000;17.000
1/1/2007;10:02:00;3.504;0.102;239.710;14.600;0.000;1.000;18.000
1/1/2007;10:03:00;3.500;0.102;239.640;14.600;0.000;1.000;17.000
1/1/2007;10:04:00;3.484;0.102;239.240;14.400;0.000;2.000;18.000
1/1/2007;10:05:00;3.474;0.100;238.790;14.400;0.000;1.000;17.000
1/1/2007;10:06:00;3.482;0.100;239.090;14.400;0.000;2.000;18.000
1/1/2007;10:07:00;3.478;0.100;238.950;14.400;0.000;1.000;17.000
1/1/2007;10:08:00;2.916;0.106;239.330;12.400;0.000;1.000;9.000
1/1/2007;10:09:00;2.498;0.172;239.830;10.400;0.000;2.000;0.000
1/1/2007;10:10:00;2.510;0.214;239.740;10.400;0.000;1.000;0.000
1/1/2007;10:11:00;2.506;0.212;239.520;10.400;0.000;2.000;0.000
1/1/2007;10:12:00;2.482;0.204;237.920;10.400;0.000;1.000;0.000
1/1/2007;10:13:00;2.500;0.210;239.030;10.400;0.000;1.000;0.000
1/1/2007;10:14:00;2.484;0.206;238.310;10.400;0.000;2.000;0.000
1/1/2007;10:15:00;2.470;0.206;238.220;10.400;0.000;1.000;0.000
1/1/2007;10:16:00;2.442;0.210;238.160;10.200;0.000;1.000;0.000
1/1/2007;10:17:00;2.600;0.222;237.970;11.000;0.000;1.000;0.000
1/1/2007;10:18:00;2.746;0.202;237.270;11.600;0.000;2.000;0.000
1/1/2007;10:19:00;2.314;0.106;237.200;9.600;0.000;1.000;0.000
1/1/2007;10:20:00;2.280;0.108;237.420;9.600;0.000;1.000;0.000
1/1/2007;10:21:00;2.284;0.108;237.710;9.600;0.000;1.000;0.000
1/1/2007;10:22:00;2.290;0.110;238.000;9.600;0.000;2.000;0.000
1/1/2007;10:23:00;2.376;0.188;238.520;10.000;0.000;1.000;0.000
1/1/2007;10:24:00;2.420;0.248;239.400;10.000;0.000;1.000;0.000
1/1/2007;10:25:00;2.414;0.248;239.290;10.000;0.000;1.000;0.000
1/1/2007;10:26:00;2.416;0.246;239.200;10.000;0.000;1.000;0.000
1/1/2007;10:27:00;2.394;0.242;238.100;10.000;0.000;2.000;0.000
1/1/2007;10:28:00;2.472;0.124;237.940;10.400;0.000;0.000;0.000
1/1/2007;10:29:00;2.614;0.122;237.390;11.000;0.000;0.000;0.000
1/1/2007;10:30:00;2.616;0.124;237.560;11.000;0.000;0.000;0.000
1/1/2007;10:31:00;2.640;0.130;238.830;11.000;0.000;0.000;0.000
1/1/2007;10:32:00;2.634;0.128;238.630;11.000;0.000;0.000;0.000
1/1/2007;10:33:00;2.630;0.128;238.510;11.000;0.000;0.000;0.000
1/1/2007;10:34:00;2.644;0.132;239.220;11.000;0.000;0.000;0.000
1/1/2007;10:35:00;2.648;0.132;239.460;11.000;0.000;0.000;0.000
1/1/2007;10:36:00;2.636;0.130;238.850;11.000;0.000;0.000;0.000
1/1/2007;10:37:00;2.616;0.106;238.630;10.800;0.000;0.000;0.000
1/1/2007;10:38:00;2.542;0.000;238.670;10.600;0.000;0.000;0.000
1/1/2007;10:39:00;2.542;0.000;238.630;10.600;0.000;0.000;0.000
1/1/2007;10:40:00;2.546;0.000;238.750;10.600;0.000;0.000;0.000
1/1/2007;10:41:00;2.550;0.000;238.930;10.600;0.000;0.000;0.000
1/1/2007;10:42:00;2.538;0.000;238.320;10.600;0.000;0.000;0.000
1/1/2007;10:43:00;2.540;0.000;238.500;10.600;0.000;0.000;0.000
1/1/2007;10:44:00;2.536;0.000;238.280;10.600;0.000;0.000;0.000
1/1/2007;10:45:00;2.544;0.000;238.680;10.600;0.000;0.000;0.000
1/1/2007;10:46:00;2.598;0.064;238.070;10.800;0.000;0.000;0.000
1/1/2007;10:47:00;2.612;0.098;238.430;10.800;0.000;0.000;0.000
1/1/2007;10:48:00;2.614;0.098;238.480;10.800;0.000;0.000;0.000
1/1/2007;10:49:00;2.602;0.096;237.840;10.800;0.000;0.000;0.000
1/1/2007;10:50:00;2.600;0.096;237.870;10.800;0.000;0.000;0.000
1/1/2007;10:51:00;2.592;0.094;237.420;10.800;0.000;0.000;0.000
1/1/2007;10:52:00;2.602;0.096;238.040;10.800;0.000;0.000;0.000
1/1/2007;10:53:00;2.600;0.096;237.980;10.800;0.000;0.000;0.000
1/1/2007;10:54:00;2.602;0.098;238.190;10.800;0.000;0.000;0.000
1/1/2007;10:55:00;2.512;0.000;237.020;10.600;0.000;0.000;0.000
1/1/2007;10:56:00;2.512;0.000;237.090;10.600;0.000;0.000;0.000
1/1/2007;10:57:00;2.498;0.000;236.280;10.400;0.000;0.000;0.000
1/1/2007;10:58:00;2.508;0.000;236.820;10.600;0.000;0.000;0.000
1/1/2007;10:59:00;2.522;0.000;237.540;10.600;0.000;0.000;0.000
1/1/2007;11:00:00;2.510;0.000;236.920;10.600;0.000;0.000;0.000
1/1/2007;11:01:00;2.594;0.076;237.070;10.800;0.000;0.000;0.000
1/1/2007;11:02:00;2.608;0.118;236.460;11.000;0.000;0.000;0.000
1/1/2007;11:03:00;2.602;0.118;236.360;11.000;0.000;0.000;0.000
1/1/2007;11:04:00;2.596;0.116;236.140;11.000;0.000;0.000;0.000
1/1/2007;11:05:00;2.602;0.118;236.520;11.000;0.000;0.000;0.000
1/1/2007;11:06:00;2.596;0.118;236.330;11.000;0.000;0.000;0.000
1/1/2007;11:07:00;2.594;0.118;236.330;11.000;0.000;0.000;0.000
1/1/2007;11:08:00;2.614;0.122;237.300;11.000;0.000;0.000;0.000
1/1/2007;11:09:00;2.618;0.124;237.590;11.000;0.000;0.000;0.000
1/1/2007;11:10:00;2.618;0.124;237.660;11.000;0.000;0.000;0.000
1/1/2007;11:11:00;2.620;0.124;237.800;11.000;0.000;0.000;0.000
1/1/2007;11:12:00;2.624;0.126;238.010;11.000;0.000;0.000;0.000
1/1/2007;11:13:00;2.636;0.128;238.700;11.000;0.000;0.000;0.000
1/1/2007;11:14:00;2.624;0.126;238.090;11.000;0.000;0.000;0.000
1/1/2007;11:15:00;2.600;0.106;237.510;10.800;0.000;0.000;0.000
1/1/2007;11:16:00;2.518;0.000;237.340;10.600;0.000;0.000;0.000
